Type,Interactions,Allergies,Review,Use,Drug,Indication,AvoidUse,Sides,Condition
 rx,"Some products that may interact with this drug include: aromatase inhibitors (such as anastrozole, exemestane, letrozole), fulvestrant, ospemifene, raloxifene, tamoxifen, toremifene, tranexamic acid, a certain combination product used to treat chronic hepatitic C (ombitasvir/paritaprevir/ritonavir/dasabuvir).",ESTROGENS  PROGESTINS,4  User Reviews        ,"This medication contains 2 female hormones: an estrogen (such as conjugated estrogen,  estradiol ) and a progestin (such as  medroxyprogesterone ,  norethindrone ,  norgestimate ). It is used by women to help reduce  symptoms of menopause  (such as  hot flashes ,  vaginal dryness ). These symptoms are caused by the body making less estrogen. The progestin in this medication helps to reduce the risk of  cancer  of the uterus which can be caused by using estrogen. Women who have had their uterus removed do not need the progestin and therefore should not use this combination medication.",Lopreeza oral, label,"Depression, Tobacco Smoking, Epileptic Seizure, Migraine Headache, A Blood Clot within the Blood Vessels of the Eye, Poor Vision, Optic Disk Edema, Increased Cardiovascular Event Risk, Protein C Deficiency Disease, High Blood Pressure, Heart Attack, Disease of the Arteries of the Heart, Blood Clot in Lung, Chronic Heart Failure, Stroke, Obstruction of a Blood Vessel by a Blood Clot, Blood Clot in Vein, Blood Clot in a Deep Vein, At Risk for Formation of Blood Clots, Asthma, Liver Problems, Disease of the Gallbladder, Kidney Disease, Lump in the Breast, Systemic Lupus Erythematosus, Recent Operation, Visible Water Retention, Bedridden Patient or One Unable to Move Around Freely, Pregnancy, uterine fibroid, breast cancer, Family History of Breast Cancer, cancer of the ovary, Cancer in the Lining of the Uterus, Tumor that is Dependent on Estrogen for Growth, hypothyroidism, Diabetes, condition caused by low levels of parathyroid hormone, High Amount of Triglyceride in the Blood, High Amount of Fats in the Blood, High Amount of Calcium in the Blood, Water Retention, Porphyria, Hepatic Porphyria, Inherited Disorder of Continuing Episodes of Swelling, Overweight, Deficiency of Anti-Clotting Agents, Abnormal Increase in Ability of Blood to Clot, Disorder of Mental Processes due to a Brain Disease",See also Warning section.,Post-Menopausal Osteoporosis Prevention
 rx,"Drug interactions may change how your medications work or increase your risk for serious side effects. This document does not contain all possible drug interactions. Keep a list of all the products you use (including prescription/nonprescription drugs and herbal products) and share it with your doctor and pharmacist. Do not start, stop, or change the dosage of any medicines without your doctor's approval.",BISPHOSPHONATES,5  User Reviews        ,"Ibandronate is used to prevent and treat certain types of  bone loss  ( osteoporosis ).  Osteoporosis causes  bones to become thinner and break more easily. Your chance of developing  osteoporosis  increases after  menopause , as you age, or if you take corticosteroid  medications  (such as  prednisone ) for long periods.",ibandronate oral, label,"Pain with Swallowing, Aseptic Necrosis of Jaw Bone, Invasive Dental Procedure, Stricture of Esophagus, Fracture of Femur Thigh Bone, Barrett's Esophagus, Any Disease of the Teeth, Inflammation of the Tissues Surrounding a Tooth, Failure of Esophageal Sphincter to Relax, Inflammation of the Esophagus, Ulcers of Esophagus, Acute Peptic Ulcer, Burning Stomach, Severe Renal Impairment, Joint Pain, Muscle Pain, Bone Pain, Heartburn, Difficulty Swallowing, Bedridden Patient or One Unable to Move Around Freely, Inflammation of Duodenum or Top Portion of Small Intestine, Problems with Food Passing Through the Esophagus, Low Amount of Calcium in the Blood","Stomach  upset,  diarrhea , pain in arms/legs, or mild  flu -like symptoms (such as  fatigue , muscle ache) may occur. If any of these effects persist or worsen, tell your doctor or pharmacist promptly.",Post-Menopausal Osteoporosis Prevention
 rx,"Keep a list of all your  medications  with you, and share the list with your doctor and pharmacist.",SALICYLATES  NSAIDS (NON-STEROIDAL ANTI-INFLAMMATORY DRUG)   SYMPATHOMIMETIC AGENTS  EPHEDRINE ANALOGUES,Be the first to review it,Consult your pharmacist.,phenylephrine-ketorolac intraocular, label,"closed angle glaucoma, Deterioration of the Cornea of the Eye, Erosion of the Cornea of the Eye, Dry Eye, High Blood Pressure, Disease of the Arteries of the Heart, Abnormal Heart Rhythm, Heart Disease, Changes Involving Fatty Deposits in the Blood Vessels, Enlarged Prostate, Rheumatoid Arthritis, overactive thyroid gland, Diabetes, Hemophilia, Blood Clotting Disorder",Consult your pharmacist.,Postoperative Pain in Eye
 rx,"Before using this medication, tell your doctor or pharmacist of all prescription and nonprescription/herbal products you may use.",CORTICOSTEROIDS (GLUCOCORTICOIDS),Be the first to review it,This  medication  is used to treat swelling and pain after  eye  surgery. It may also be used to treat a certain serious  eye  problem (endogenous anterior  uveitis ). This medication belongs to a class of drugs known as corticosteroids.,difluprednate ophthalmic, label,"Increased Pressure in the Eye, Inflammation of the Cornea of the Eye due to Bacteria, Fungal Infection of the Cornea of the Eye, Cornea of Eye Infection from Vaccinia Virus, infection of the cornea of the eye due to herpes zoster, herpes simplex dendritic keratitis, Tuberculosis of the Eye","Temporary blurred  vision  may occur. If this effect persists or worsens, tell your doctor or pharmacist promptly.",Postoperative Pain in Eye
 rx,"Before using this medication, tell your doctor or pharmacist of all prescription and nonprescription/herbal products you may use, especially of: anti-platelet medications (e.g.,  clopidogrel ), "" blood thinners "" (e.g.,  warfarin ), corticosteroid drugs (e.g.,  prednisone ), other eye medications (e.g., corticosteroid eye drops).",SALICYLATES  NSAIDS (NON-STEROIDAL ANTI-INFLAMMATORY DRUG),1  User Reviews        ,"This  medication  is used to relieve  eye pain , irritation, and redness following cataract  eye  surgery.  Nepafenac  belongs to a class of drugs known as nonsteroidal anti-inflammatory drugs ( NSAIDs ). It works by blocking certain natural substances (prostaglandins) in your body that  cause pain  and swelling.",nepafenac ophthalmic, label,"Ulcer of the Cornea of the Eye, Inflammation of the Cornea of the Eye, Erosion of the Cornea of the Eye, Decreased Sensitivity of the Cornea of the Eye, Hole in the Cornea of the Eye, Corneal Epithelial Degeneration, Severe Decrease in Normal Tears, Eye Hemorrhage, Rheumatoid Arthritis, Impaired Wound Healing, Diabetes, Increased Risk of Bleeding","This medication may temporarily sting or burn your eyes for 1-2 minutes when applied. Eye redness and  headache  may also occur. If any of these effects persist or worsen, notify your doctor or pharmacist promptly.",Postoperative Pain in Eye
 rx,"Before using this medication, tell your doctor or pharmacist of all prescription and nonprescription/herbal products you may use, especially of: anti-platelet medications (e.g.,  clopidogrel ), other NSAID medications (e.g., aspirin,  ibuprofen ),  blood thinners  (e.g.,  warfarin ,  heparin ), other eye medications.",SALICYLATES  NSAIDS (NON-STEROIDAL ANTI-INFLAMMATORY DRUG),1  User Reviews        ,This  medication  is used to treat swelling ( inflammation ) and pain in the  eye  after a certain type of  eye  surgery (cataract surgery).  Bromfenac  belongs to a class of drugs known as nonsteroidal anti-inflammatory drugs ( NSAIDs ). It works by blocking the effects of certain natural substances (prostaglandins) that  cause pain  and  inflammation .,bromfenac ophthalmic, label,"Epithelial Keratopathy, Red Eyes, Rheumatoid Arthritis, Diabetes","Temporary irritation/burning/stinging of the eye, temporary blurred  vision , watery eyes, or  headache  may occur. If any of these effects persist or worsen, tell your doctor or pharmacist promptly.",Postoperative Pain in Eye
 rx,"Before using this medication, tell your doctor or pharmacist of all prescription and nonprescription/herbal products you may use, especially of: anti-platelet medications (e.g.,  clopidogrel ), other NSAID medications (e.g., aspirin,  ibuprofen ),  blood thinners  (e.g.,  warfarin ,  heparin ), other eye medications.",SALICYLATES  NSAIDS (NON-STEROIDAL ANTI-INFLAMMATORY DRUG),3  User Reviews        ,This  medication  is used to treat swelling ( inflammation ) and pain in the  eye  after a certain type of  eye  surgery (cataract surgery).  Bromfenac  belongs to a class of drugs known as nonsteroidal anti-inflammatory drugs ( NSAIDs ). It works by blocking the effects of certain natural substances (prostaglandins) that  cause pain  and  inflammation .,Prolensa ophthalmic, label,"Epithelial Keratopathy, Red Eyes, Rheumatoid Arthritis, Diabetes","Temporary irritation/burning/stinging of the eye, temporary blurred  vision , watery eyes, or  headache  may occur. If any of these effects persist or worsen, tell your doctor or pharmacist promptly.",Postoperative Pain in Eye
 rx,"Other medications can affect the removal of praziquantel from your body, which may affect how praziquantel works. Examples include azole antifungals (such as  itraconazole ,  ketoconazole ), chloroquine,  cimetidine , dexamethasone, macrolide  antibiotics  (such as  erythromycin ), rifamycins (such as  rifampin ), St. John's wort, and some drugs used to treat seizures (such as  carbamazepine , phenytoin,  phenobarbital ), among others.", ,1  User Reviews        ,"This  medication  is used to treat infections of certain  parasites  (e.g., Schistosoma and  liver  flukes). Curing parasitic infections helps to improve your health and quality of life.  Praziquantel  belongs to a class of drugs known as antihelmintics. It works by killing the parasites. It also paralyzes the parasites, causing them to release their hold on the  blood  vessel walls so the body can remove them naturally.",Biltricide oral, offlabel,"Heart Disease, Abnormal Liver Function Tests, Tapeworm Larva Infection of the Eye","Headache ,  dizziness ,  stomach pain , nausea, tiredness,  weakness , joint/ muscle pain , loss of appetite,  vomiting , and  sweating  may occur. These side effects are usually mild and temporary and may be symptoms of your parasite infection and/or the dying parasites. If any of these effects persist or worsen, tell your doctor or pharmacist promptly.",Pork Tapeworm Larva Infection - Cysticercosis
 rx,"Other medications can affect the removal of praziquantel from your body, which may affect how praziquantel works. Examples include azole antifungals (such as  itraconazole ,  ketoconazole ), chloroquine,  cimetidine , dexamethasone, macrolide  antibiotics  (such as  erythromycin ), rifamycins (such as  rifampin ), St. John's wort, and some drugs used to treat seizures (such as  carbamazepine , phenytoin,  phenobarbital ), among others.", ,3  User Reviews        ,"This  medication  is used to treat infections of certain  parasites  (e.g., Schistosoma and  liver  flukes). Curing parasitic infections helps to improve your health and quality of life.  Praziquantel  belongs to a class of drugs known as antihelmintics. It works by killing the parasites. It also paralyzes the parasites, causing them to release their hold on the  blood  vessel walls so the body can remove them naturally.",praziquantel oral, offlabel,"Heart Disease, Abnormal Liver Function Tests, Tapeworm Larva Infection of the Eye","Headache ,  dizziness ,  stomach pain , nausea, tiredness,  weakness , joint/ muscle pain , loss of appetite,  vomiting , and  sweating  may occur. These side effects are usually mild and temporary and may be symptoms of your parasite infection and/or the dying parasites. If any of these effects persist or worsen, tell your doctor or pharmacist promptly.",Pork Tapeworm Larva Infection - Cysticercosis
 rx,"Keep a list of all your  medications  with you, and share the list with your doctor and pharmacist.",SALICYLATES  NSAIDS (NON-STEROIDAL ANTI-INFLAMMATORY DRUG)   SYMPATHOMIMETIC AGENTS  EPHEDRINE ANALOGUES,5  User Reviews        ,Consult your pharmacist.,Omidria intraocular, label,"closed angle glaucoma, Deterioration of the Cornea of the Eye, Erosion of the Cornea of the Eye, Dry Eye, High Blood Pressure, Disease of the Arteries of the Heart, Abnormal Heart Rhythm, Heart Disease, Changes Involving Fatty Deposits in the Blood Vessels, Enlarged Prostate, Rheumatoid Arthritis, overactive thyroid gland, Diabetes, Hemophilia, Blood Clotting Disorder",Consult your pharmacist.,Postoperative Pain in Eye
 rx,"To help your doctor and pharmacist give you the best care, be sure to tell your doctor and pharmacist about all the products you use (including prescription drugs, nonprescription drugs, and herbal products) before starting treatment with this product. While using this product, do not start, stop, or change the dosage of any other medicines you are using without your doctor's approval.",SALICYLATES  NSAIDS (NON-STEROIDAL ANTI-INFLAMMATORY DRUG),5  User Reviews        ,This  medication  is used to treat  eye pain  and swelling ( inflammation ) after cataract surgery.  Ketorolac  belongs to a class of drugs known as nonsteroidal anti-inflammatory drugs ( NSAIDs ). It works by blocking certain natural substances in your body to reduce pain and swelling.,Acuvail (PF) ophthalmic, label,"Deterioration of the Cornea of the Eye, Erosion of the Cornea of the Eye, Dry Eye, Rheumatoid Arthritis, Diabetes, Hemophilia, Blood Clotting Disorder","This medication may sting or burn your eyes for 1-2 minutes when applied. If any of these effects persist or worsen, tell your doctor or pharmacist promptly.",Postoperative Pain in Eye
