URL,Review,Drug,Indication,Type,Condition
http://www.webmd.com/drugs/drug-144301-Sinus+and+Allergy+PE+oral,1  User Reviews        ,Sinus and Allergy PE oral, label, otc,
http://www.webmd.com/drugs/drug-144591-Dimetapp+Cold-Allergy+PE+oral,1  User Reviews        ,Dimetapp Cold-Allergy (PE) oral, label, otc,
http://www.webmd.com/drugs/drug-144775-Cold+and+Allergy+PE+oral,1  User Reviews        ,Cold and Allergy PE oral, label, otc,
http://www.webmd.com/drugs/drug-145098-Cough+and+Runny+Nose+oral,1  User Reviews        ,Cough and Runny Nose oral, label, otc,
http://www.webmd.com/drugs/drug-148783-Severe+Allergy+oral,1  User Reviews        ,Severe Allergy oral, label, otc,
http://www.webmd.com/drugs/drug-149681-Flu+Relief+Therapy+Nighttime+oral,1  User Reviews        ,Flu Relief Therapy Nighttime oral, label, otc,
http://www.webmd.com/drugs/drug-150641-Cetiri-D+oral,1  User Reviews        ,Cetiri-D oral, label, otc,
http://www.webmd.com/drugs/drug-151265-Theraflu+Nighttime+Severe+Cold-Cough+oral,1  User Reviews        ,Theraflu Nighttime Severe Cold-Cough oral, label, otc,
http://www.webmd.com/drugs/drug-151631-M-END+PE+oral,1  User Reviews        ,M-END PE oral, label, otc,
http://www.webmd.com/drugs/drug-151729-Allergy+Sinus-D+oral,1  User Reviews        ,Allergy Sinus-D oral, label, otc,
http://www.webmd.com/drugs/drug-152048-AMBI+20DM-4CPM+oral,1  User Reviews        ,AMBI 20DM-4CPM oral, label, otc,
http://www.webmd.com/drugs/drug-152249-Millipred+DP+oral,1  User Reviews        ,Millipred DP oral, label, rx,
http://www.webmd.com/drugs/drug-152443-Non-Drowsy+Allergy+oral,1  User Reviews        ,Non-Drowsy Allergy oral, label, otc,
http://www.webmd.com/drugs/drug-152645-Zodryl+AC+25+oral,1  User Reviews        ,Zodryl AC 25 oral, label, otc,
http://www.webmd.com/drugs/drug-154420-Cough+and+Severe+Cold+oral,1  User Reviews        ,Cough and Severe Cold oral, label, otc,
http://www.webmd.com/drugs/drug-154870-CapCof+oral,1  User Reviews        ,CapCof oral, label, otc,
http://www.webmd.com/drugs/drug-155085-Claritin+Liqui-Gel+oral,1  User Reviews        ,Claritin Liqui-Gel oral, label, otc,
http://www.webmd.com/drugs/drug-155968-Rynex+PE+oral,1  User Reviews        ,Rynex PE oral, label, otc,
http://www.webmd.com/drugs/drug-156201-Children%27s+Cetirizine+oral,1  User Reviews        ,Children's Cetirizine oral, label, otc,
http://www.webmd.com/drugs/drug-158376-Vicks+NyQuil+Cough+oral,1  User Reviews        ,Vicks NyQuil Cough oral, label, otc,
http://www.webmd.com/drugs/drug-159861-diphenhydramine+HCl+in+09++sodium+chloride+intravenous,1  User Reviews        ,diphenhydramine HCl in 0.9 % sodium chloride intravenous, label, rx,
http://www.webmd.com/drugs/drug-161601-Allergy+Relief+diphenhydramine+oral,1  User Reviews        ,Allergy Relief (diphenhydramine) oral, label, otc,
http://www.webmd.com/drugs/drug-161604-Allergy+Relief+chlorpheniramine+oral,1  User Reviews        ,Allergy Relief (chlorpheniramine) oral, label, otc,
http://www.webmd.com/drugs/drug-161632-thonzylamine-phenylephrine+oral,1  User Reviews        ,thonzylamine-phenylephrine oral, label, otc,
http://www.webmd.com/drugs/drug-162585-Brohist+D+oral,1  User Reviews        ,Brohist D oral, label, otc,
http://www.webmd.com/drugs/drug-162718-Allergy+Relief+Multi-Symptom+oral,1  User Reviews        ,Allergy Relief Multi-Symptom oral, label, otc,
http://www.webmd.com/drugs/drug-163033-Advil+Allergy-Congestion+Relief+oral,1  User Reviews        ,Advil Allergy-Congestion Relief oral, label, otc,
http://www.webmd.com/drugs/drug-163968-ChlorTabs+oral,1  User Reviews        ,ChlorTabs oral, label, otc,
http://www.webmd.com/drugs/drug-164056-Capron+DM+oral,1  User Reviews        ,Capron DM oral, label, otc,
http://www.webmd.com/drugs/drug-164245-Phenagil+CH+oral,1  User Reviews        ,Phenagil CH oral, label, otc,
http://www.webmd.com/drugs/drug-164985-Wal-Sleep+Z+oral,1  User Reviews        ,Wal-Sleep Z oral, label, otc,
http://www.webmd.com/drugs/drug-165394-Ru-Hist+D+oral,1  User Reviews        ,Ru-Hist D oral, label, otc,
http://www.webmd.com/drugs/drug-165430-Poly+Hist+Forte+doxylamine+oral,1  User Reviews        ,Poly Hist Forte (doxylamine) oral, label, otc,
http://www.webmd.com/drugs/drug-166247-Abatuss+DMX+oral,1  User Reviews        ,Abatuss DMX oral, label, otc,
http://www.webmd.com/drugs/drug-166791-Vicks+QlearQuil+Nighttime+Allergy+Relief+oral,1  User Reviews        ,Vicks QlearQuil Nighttime Allergy Relief oral, label, otc,
http://www.webmd.com/drugs/drug-166910-Naramin+oral,1  User Reviews        ,Naramin oral, label, otc,
http://www.webmd.com/drugs/drug-167124-Ninjacof+oral,1  User Reviews        ,Ninjacof oral, label, otc,
http://www.webmd.com/drugs/drug-167559-Flonase+Allergy+Relief+nasal,1  User Reviews        ,Flonase Allergy Relief nasal, label, otc,
http://www.webmd.com/drugs/drug-171191-Rhinocort+Allergy+nasal,1  User Reviews        ,Rhinocort Allergy nasal, label, otc,
http://www.webmd.com/drugs/drug-99-chlorpheniramine-pseudoephedrine+oral,Be the first to review it,chlorpheniramine-pseudoephedrine oral, label, rxotc,
http://www.webmd.com/drugs/drug-217-Pain+Reliever+Allergy+Sinus+oral,Be the first to review it,Pain Reliever Allergy Sinus oral, label, otc,
http://www.webmd.com/drugs/drug-267-Non-Aspirin+Allergy+Sinus+oral,Be the first to review it,Non-Aspirin Allergy Sinus oral, label, otc,
http://www.webmd.com/drugs/drug-289-Pedia+Relief+oral,Be the first to review it,Pedia Relief oral, label, otc,
http://www.webmd.com/drugs/drug-717-brompheniramine-pseudoephedrine+oral,Be the first to review it,brompheniramine-pseudoephedrine oral, label, otc,
http://www.webmd.com/drugs/drug-760-Dailyhist-1+oral,Be the first to review it,Dailyhist-1 oral, label, otc,
http://www.webmd.com/drugs/drug-764-Diphedryl+oral,Be the first to review it,Diphedryl oral, label, otc,
http://www.webmd.com/drugs/drug-961-Night+Time+oral,Be the first to review it,Night Time oral, label, otc,
http://www.webmd.com/drugs/drug-1521-Nasal+Decongest-Antihistamine+oral,Be the first to review it,Nasal Decongest-Antihistamine oral, label, otc,
http://www.webmd.com/drugs/drug-2207-chlorpheniramine-pseudoephedrine-acetaminophen+oral,Be the first to review it,chlorpheniramine-pseudoephedrine-acetaminophen oral, label, otc,
http://www.webmd.com/drugs/drug-2238-Complete+Allergy+oral,Be the first to review it,Complete Allergy oral, label, otc,
http://www.webmd.com/drugs/drug-2294-dexbrompheniramine-pseudoephedrine+oral,Be the first to review it,dexbrompheniramine-pseudoephedrine oral, label, otc,
http://www.webmd.com/drugs/drug-2587-Kidkare+Cough-Cold+oral,Be the first to review it,Kidkare Cough/Cold oral, label, otc,
http://www.webmd.com/drugs/drug-2922-promethazine-phenylephrine+oral,Be the first to review it,promethazine-phenylephrine oral, label, rx,
http://www.webmd.com/drugs/drug-2935-hydrocodone-chlorpheniramine-pseudoephedrine+oral,Be the first to review it,hydrocodone-chlorpheniramine-pseudoephedrine oral, label, rx,
http://www.webmd.com/drugs/drug-3121-Theraflu+Flu-Sore+Throat+oral,Be the first to review it,Theraflu Flu-Sore Throat oral, label, otc,
http://www.webmd.com/drugs/drug-3600-Dimaphen+DM+oral,Be the first to review it,Dimaphen DM oral, label, otc,
http://www.webmd.com/drugs/drug-3803-Allerhist-1+oral,Be the first to review it,Allerhist-1 oral, label, otc,
http://www.webmd.com/drugs/drug-4355-chlorpheniramine-pseudoephed-DM+oral,Be the first to review it,chlorpheniramine-pseudoephed-DM oral, label, otc,
http://www.webmd.com/drugs/drug-4379-Night+Time+Cold+Medicine+oral,Be the first to review it,Night Time Cold Medicine oral, label, otc,
http://www.webmd.com/drugs/drug-4799-Pediatric+Cough+and+Cold+oral,Be the first to review it,Pediatric Cough and Cold oral, label, otc,
http://www.webmd.com/drugs/drug-4809-chlorpheniramine-phenylephrine-acetaminophen+oral,Be the first to review it,chlorpheniramine-phenylephrine-acetaminophen oral, label, otc,
http://www.webmd.com/drugs/drug-4916-Q-Tapp+oral,Be the first to review it,Q-Tapp oral, label, otc,
http://www.webmd.com/drugs/drug-5570-chlorpheniramine-phenylephrine-dextromethorphan+oral,Be the first to review it,chlorpheniramine-phenylephrine-dextromethorphan oral, label, rxotc,
http://www.webmd.com/drugs/drug-6018-beclomethasone+dipropionate+aqueous+nasal,Be the first to review it,beclomethasone dipropionate (aqueous) nasal, label, rx,
http://www.webmd.com/drugs/drug-6274-Nitetime+Multi-Symptom+oral,Be the first to review it,Nitetime Multi-Symptom oral, label, otc,
http://www.webmd.com/drugs/drug-6277-chlorpheniramine-DM+oral,Be the first to review it,chlorpheniramine-DM oral, label, otc,
http://www.webmd.com/drugs/drug-6409-Ritifed+oral,Be the first to review it,Ritifed oral, label, otc,
http://www.webmd.com/drugs/drug-9502-Sleep+Caps+oral,Be the first to review it,Sleep Caps oral, label, otc,
http://www.webmd.com/drugs/drug-10534-Quenalin+oral,Be the first to review it,Quenalin oral, label, otc,
http://www.webmd.com/drugs/drug-10727-Silphen+Cough+oral,Be the first to review it,Silphen Cough oral, label, otc,
http://www.webmd.com/drugs/drug-11311-Valu-Dryl+Child%27s+Allergy+oral,Be the first to review it,Valu-Dryl Child's Allergy oral, label, otc,
http://www.webmd.com/drugs/drug-14088-Nite+Time+Cold-Flu+Relief+oral,Be the first to review it,Nite Time Cold-Flu Relief oral, label, otc,
http://www.webmd.com/drugs/drug-15226-Valu-Tapp+oral,Be the first to review it,Valu-Tapp oral, label, otc,
http://www.webmd.com/drugs/drug-15301-Decongestant+Cough+oral,Be the first to review it,Decongestant Cough oral, label, otc,
http://www.webmd.com/drugs/drug-15868-Brotapp+oral,Be the first to review it,Brotapp oral, label, otc,
http://www.webmd.com/drugs/drug-16667-Pain+Relief+Allergy+Sinus+oral,Be the first to review it,Pain Relief Allergy Sinus oral, label, otc,
http://www.webmd.com/drugs/drug-16794-cromolyn+nasal,Be the first to review it,cromolyn nasal, label, otc,
http://www.webmd.com/drugs/drug-17103-ChlorHist+oral,Be the first to review it,ChlorHist oral, label, otc,
http://www.webmd.com/drugs/drug-17921-Night+Time+Pain+Medicine+oral,Be the first to review it,Night Time Pain Medicine oral, label, otc,
http://www.webmd.com/drugs/drug-19005-Q-Tapp+DM+oral,Be the first to review it,Q-Tapp DM oral, label, otc,
http://www.webmd.com/drugs/drug-19535-Valu-Dryl+Allergy+oral,Be the first to review it,Valu-Dryl Allergy oral, label, otc,
http://www.webmd.com/drugs/drug-19565-Siladryl+SA+oral,Be the first to review it,Siladryl SA oral, label, otc,
http://www.webmd.com/drugs/drug-20456-Non-Aspirin+Flu+oral,Be the first to review it,Non-Aspirin Flu oral, label, otc,
http://www.webmd.com/drugs/drug-20623-Dimetapp+Cold-Congestion+oral,Be the first to review it,Dimetapp Cold-Congestion oral, label, otc,
http://www.webmd.com/drugs/drug-21424-Dayhist+Allergy+oral,Be the first to review it,Dayhist Allergy oral, label, otc,
http://www.webmd.com/drugs/drug-21662-brompheniramine-phenylephrine+oral,Be the first to review it,brompheniramine-phenylephrine oral, label, otc,
http://www.webmd.com/drugs/drug-21704-Valu-Dryl+Allergy-Sinus-Head+oral,Be the first to review it,Valu-Dryl Allergy-Sinus-Head oral, label, otc,
http://www.webmd.com/drugs/drug-21960-Sleeping+oral,Be the first to review it,Sleeping oral, label, otc,
http://www.webmd.com/drugs/drug-22199-Conex+oral,Be the first to review it,Conex oral, label, otc,
http://www.webmd.com/drugs/drug-32665-brompheniramine-phenylephrine-DM+oral,Be the first to review it,brompheniramine-phenylephrine-DM oral, label, otc,
http://www.webmd.com/drugs/drug-32812-Non-Aspirin+PM+oral,Be the first to review it,Non-Aspirin PM oral, label, otc,
http://www.webmd.com/drugs/drug-53997-Valu-Dryl+oral,Be the first to review it,Valu-Dryl oral, label, otc,
http://www.webmd.com/drugs/drug-54017-Diphen+oral,Be the first to review it,Diphen oral, label, otc,
http://www.webmd.com/drugs/drug-54021-Children%27s+Allergy+diphenhydramine+oral,Be the first to review it,Children's Allergy (diphenhydramine) oral, label, otc,
http://www.webmd.com/drugs/drug-54030-Antihist+oral,Be the first to review it,Antihist oral, label, otc,
http://www.webmd.com/drugs/drug-54264-Nasal+Allergy+Symptom+Control+nasal,Be the first to review it,Nasal Allergy Symptom Control nasal, label, otc,
http://www.webmd.com/drugs/drug-54352-Cough+Syrup+oral,Be the first to review it,Cough Syrup oral, label, otc,
http://www.webmd.com/drugs/drug-54432-Allergy+Severe+oral,Be the first to review it,Allergy Severe oral, label, otc,
http://www.webmd.com/drugs/drug-54451-Wal-Tap+oral,Be the first to review it,Wal-Tap oral, label, otc,
http://www.webmd.com/drugs/drug-54459-Nasal+Decongestant-Antihist+oral,Be the first to review it,Nasal Decongestant-Antihist oral, label, otc,
http://www.webmd.com/drugs/drug-54504-Phenylhistine+oral,Be the first to review it,Phenylhistine oral, label, otc,
http://www.webmd.com/drugs/drug-54597-12+Hour+Relief+oral,Be the first to review it,12 Hour Relief oral, label, otc,
http://www.webmd.com/drugs/drug-54671-Triacting+Orange+oral,Be the first to review it,Triacting Orange oral, label, otc,
http://www.webmd.com/drugs/drug-54981-Cold-Flu+Relief+oral,Be the first to review it,Cold-Flu Relief oral, label, otc,
http://www.webmd.com/drugs/drug-55032-Non-Aspirin+Child%27s+Cold+oral,Be the first to review it,Non-Aspirin Child's Cold oral, label, otc,
http://www.webmd.com/drugs/drug-6007-prednisone+oral,2541  User Reviews        ,prednisone oral, label, rx,
http://www.webmd.com/drugs/drug-55046-Non-Aspirin+Allergy+Sinus+Pm+oral,Be the first to review it,Non-Aspirin Allergy Sinus Pm oral, label, otc,
http://www.webmd.com/drugs/drug-55291-Nite-Time+oral,Be the first to review it,Nite-Time oral, label, otc,
http://www.webmd.com/drugs/drug-6470-methylprednisolone+oral,550  User Reviews        ,methylprednisolone oral, label, rx,
http://www.webmd.com/drugs/drug-6485-Singulair+oral,503  User Reviews        ,Singulair oral, label, rx,
http://www.webmd.com/drugs/drug-55292-Children+Night+Time+Cold-Cough+oral,Be the first to review it,Children Night Time Cold-Cough oral, label, otc,
http://www.webmd.com/drugs/drug-148996-Xyzal+oral,357  User Reviews        ,Xyzal oral, label, rx,
http://www.webmd.com/drugs/drug-55298-Triacting+M-Sym+Cold-Cough+oral,Be the first to review it,Triacting M-Sym Cold/Cough oral, label, otc,
http://www.webmd.com/drugs/drug-55402-Children%27s+Cold+and+Cough+PE+oral,Be the first to review it,Children's Cold and Cough (PE) oral, label, otc,
http://www.webmd.com/drugs/drug-12127-Zyrtec+oral,341  User Reviews        ,Zyrtec oral, label, rxotc,
http://www.webmd.com/drugs/drug-8895-promethazine+oral,233  User Reviews        ,promethazine oral, label, rx,
http://www.webmd.com/drugs/drug-55766-Cough+and+Cold+oral,Be the first to review it,Cough and Cold oral, label, otc,
http://www.webmd.com/drugs/drug-57170-Pain+Reliever+PM+Ex-Strength+oral,Be the first to review it,Pain Reliever PM Ex-Strength oral, label, otc,
http://www.webmd.com/drugs/drug-57174-Non-Aspirin+Nightime+oral,Be the first to review it,Non-Aspirin Nightime oral, label, otc,
http://www.webmd.com/drugs/drug-57175-Non-Aspirin+Pain+Relief+PM+oral,Be the first to review it,Non-Aspirin Pain Relief PM oral, label, otc,
http://www.webmd.com/drugs/drug-57184-Pain+Medicine+PM+oral,Be the first to review it,Pain Medicine P.M. oral, label, otc,
http://www.webmd.com/drugs/drug-57187-Headache+Relief+PM+oral,Be the first to review it,Headache Relief PM oral, label, otc,
http://www.webmd.com/drugs/drug-63258-Headache+PM+oral,Be the first to review it,Headache PM oral, label, otc,
http://www.webmd.com/drugs/drug-63755-Night+Time+Cold-Flu+oral,Be the first to review it,Night Time Cold-Flu oral, label, otc,
http://www.webmd.com/drugs/drug-63915-SudoGest+Cold+and+Allergy+oral,Be the first to review it,SudoGest Cold and Allergy oral, label, otc,
http://www.webmd.com/drugs/drug-64496-Night+Time+Cold-Flu+Relief+oral,Be the first to review it,Night Time Cold-Flu Relief oral, label, otc,
http://www.webmd.com/drugs/drug-75174-chlorpheniramine-pseudoeph-ibuprofen+oral,Be the first to review it,chlorpheniramine-pseudoeph-ibuprofen oral, label, otc,
http://www.webmd.com/drugs/drug-75205-Nite+Time+Cough+oral,Be the first to review it,Nite Time Cough oral, label, otc,
http://www.webmd.com/drugs/drug-76298-Cold+Relief+Plus+oral,Be the first to review it,Cold Relief Plus oral, label, otc,
http://www.webmd.com/drugs/drug-76383-Allergy+and+Congestion+Relief+oral,Be the first to review it,Allergy and Congestion Relief oral, label, otc,
http://www.webmd.com/drugs/drug-5680-Benadryl+oral,185  User Reviews        ,Benadryl oral, label, otc,
http://www.webmd.com/drugs/drug-1428-diphenhydramine+oral,181  User Reviews        ,diphenhydramine oral, label, rxotc,
http://www.webmd.com/drugs/drug-4820-Nasonex+nasal,139  User Reviews        ,Nasonex nasal, label, rx,
http://www.webmd.com/drugs/drug-161075-ZzzQuil+oral,131  User Reviews        ,ZzzQuil oral, label, otc,
http://www.webmd.com/drugs/drug-11321-Medrol+Pak+oral,121  User Reviews        ,Medrol (Pak) oral, label, rx,
http://www.webmd.com/drugs/drug-76384-Dayhist+oral,Be the first to review it,Dayhist oral, label, otc,
http://www.webmd.com/drugs/drug-76491-Night+Time+Cold+and+Flu+Relief+oral,Be the first to review it,Night Time Cold and Flu Relief oral, label, otc,
http://www.webmd.com/drugs/drug-15940-Tussionex+Pennkinetic+ER+oral,118  User Reviews        ,Tussionex Pennkinetic ER oral, label, rx,
http://www.webmd.com/drugs/drug-6469-Medrol+oral,117  User Reviews        ,Medrol oral, label, rx,
http://www.webmd.com/drugs/drug-5346-Claritin+oral,109  User Reviews        ,Claritin oral, label, otc,
http://www.webmd.com/drugs/drug-148274-Veramyst+nasal,109  User Reviews        ,Veramyst nasal, label, rx,
http://www.webmd.com/drugs/drug-73-loratadine+oral,98  User Reviews        ,loratadine oral, label, otc,
http://www.webmd.com/drugs/drug-13823-fexofenadine+oral,95  User Reviews        ,fexofenadine oral, label, rxotc,
http://www.webmd.com/drugs/drug-151463-Astepro+nasal,95  User Reviews        ,Astepro nasal, label, rx,
http://www.webmd.com/drugs/drug-94466-Mucinex+D+oral,83  User Reviews        ,Mucinex D oral, label, otc,
http://www.webmd.com/drugs/drug-76820-dexbrompheniramine-phenylep-DM+oral,Be the first to review it,dexbrompheniramine-phenylep-DM oral, label, otc,
